Date,AGRI,BASIC-IND,CONSUMER,FINANCE,INFRASTRUC,MINING,MISC-IND,PROPERTY,TRADE
2019-01-02,11.18865487598237,13.958000311886881,7.412184538237007,6.026692046671498,9.647514398296538,19.66444770019244,15.767146899030438,11.599918812417839,7.122998770566006
2019-01-03,14.17129411613097,11.53471420595196,11.648836757990416,13.260685196135563,8.287702120602866,10.457136556012522,25.561387111960997,23.694928178543847,6.762028593329489
2019-01-04,12.19706428166583,14.91133382678435,18.72779428397381,14.160737134793367,11.420783731590813,35.34293720137005,23.1910147219882,10.212431666719016,10.291797985255123
2019-01-07,19.013848708425744,10.847051375341632,21.361238005073695,8.777697961737914,7.541323768786924,17.702801423765862,30.04130662667433,10.025528521989045,11.164696598239793
2019-01-08,10.321995184628989,19.865479074783877,24.547949274096936,8.274820241217588,11.30111655796628,14.574205537253818,9.941925146407618,14.513374259573459,12.267473231556265
2019-01-09,19.2809874143738,8.437059705004735,18.346448897952314,6.239547801808799,12.166912049817274,10.80023983573179,14.73563663219189,9.791174461266088,7.364926632870025
2019-01-10,12.744287789252459,15.184873413941071,16.856797828331445,8.146408041171401,11.573618881623572,12.185945822575398,25.27195117888353,8.200497215378428,5.4029966380416345
2019-01-11,10.785520321541167,12.816343229092658,7.361603741303091,6.155577918493522,9.65377640026112,9.591067688343019,7.589969779115807,10.345067516121016,9.25982793039747
2019-01-14,10.695659390855115,20.4368451575945,10.614511814096957,7.522716320242233,10.198683022154576,8.008644080493042,16.60552160724161,7.488749668563573,15.863989483200855
2019-01-15,6.43266704685744,24.0814193299368,14.141225738528812,9.244514440946794,16.36828657461236,11.21578952467112,10.23958889827289,17.2808655068263,5.056460109344413
2019-01-16,9.471323527434619,17.567038583588676,17.827553971437922,6.433773815379127,14.825796125274918,9.765870138090255,13.068339167477125,9.931817488477584,7.755606017245286
2019-01-17,8.808285029868667,15.79977221112724,7.6123801670070375,9.546508293111788,9.643932362888194,12.783183636452774,12.255432973118342,19.451996063425426,8.421376381306908
2019-01-18,13.852752728200507,17.74575118773722,13.64034912558022,9.62005982735691,8.481482992092163,7.684762083888856,17.88631011583562,11.154960612080359,7.656320013255743
2019-01-21,37.62357522474207,14.672727898504318,6.679665917455307,11.239819404671698,6.783865952016485,11.413077189388606,22.041034949950824,19.550363808868372,12.592970907801954
2019-01-22,22.348394537434338,15.808760201423594,5.800887122879912,11.334798627744554,13.508762958188465,16.12908581484656,21.144765437580954,13.059209452374553,5.682678369631265
2019-01-23,11.864897909390871,11.503815248222354,9.512534571345805,8.502729679663359,9.096892496620722,10.648078731851648,10.053279961626465,12.060807163403348,13.634962233936035
2019-01-24,13.693570685362047,9.17458635856038,6.368308532270239,10.718085347177796,11.406988006338027,10.501895476666014,20.870314021674034,12.14572695670134,5.6661666677268565
2019-01-25,20.66102694876821,6.954183919885735,6.218750831017097,7.066974973516568,13.020854932122521,11.23968010810461,19.20060871654622,13.013279634669663,6.445968900698835
2019-01-28,21.67463472862655,16.994144942155394,13.970930270576293,10.058684824763944,23.517679420489003,10.326566116304269,19.27082776313321,25.501698933424066,7.152087214753849
2019-01-29,16.283111468267876,13.898794445550939,9.122367438539623,11.69278682637623,7.809514190190764,10.334694722380029,10.985180053012433,12.103349658912554,15.700252343938335
2019-01-30,14.331900415806198,22.01726232213729,9.045301631722372,7.276186443768173,15.797219528394054,8.9911986724923,14.57856638916436,16.304627648757325,10.776530183693756
2019-01-31,8.421709561108239,13.600255443643109,4.342516811351482,13.803454266197294,10.878221282866642,13.455959085089198,12.321825028299333,15.856321798880547,6.904366556471805
2019-02-01,7.402423030857203,15.344075360908981,10.58487901197201,9.231226035092597,21.16218865362305,8.941723340886941,16.602227520691653,11.378933191100039,8.207911437540327
2019-02-04,9.454855837400325,14.77322819589745,18.894910263838778,13.96935064542078,16.715673251772706,10.15298935979451,25.71767114844065,10.523008683447939,7.934928623787732
2019-02-06,13.15348453748976,11.949557413829694,9.235814293052892,4.403631621211776,22.771273622866218,9.180814056528625,9.542968667143088,15.599292911880108,5.0728896926398015
2019-02-07,15.150843405155678,15.61017307200303,8.561680164525088,6.322503275166904,11.234418949415408,12.44669256739392,13.942071375678328,11.65233948058125,7.197479702896284
2019-02-08,9.714547567121858,19.34176822502827,7.95968919307252,6.477794901378981,12.086363965967239,12.641600561103703,11.401646504954831,8.031929894881674,4.876427943490892
2019-02-11,11.694511708071786,14.833489144414965,9.587019622107015,7.563430489147358,12.25076815100161,15.879102149065416,16.288027728628965,16.28473580084967,10.23050398949233
2019-02-12,24.49791867166161,22.123843738495374,11.020445328143525,18.233995176294414,31.004405573453443,17.91253589383389,33.53400702362811,26.964614451658658,16.454376281732824
2019-02-13,13.893862065641278,17.899396739111527,10.128720152638051,11.434212610947931,17.78602247053708,15.42323454832636,23.287916314062397,11.923991883704959,11.258772936369638
2019-02-14,9.021835408916187,18.363299748589483,6.886427930013256,9.55619785742057,22.429620881971278,14.429159899916996,24.69994511343854,11.364322966736488,10.65829665195637
2019-02-15,15.483594342513976,18.515247805333367,10.106331104187928,7.813334312088263,15.955165550577247,15.243348343639454,13.469425942572405,17.14155222810327,9.609946357984208
2019-02-18,9.703139843446387,9.273371539982191,18.632035909525474,9.32088956140873,23.929880146862043,13.403312348778767,21.99534422741779,10.574352383213382,11.04046292673852
2019-02-19,12.504469125597003,14.796162047833777,6.111905846604846,10.78662558529189,11.489172298706881,15.511625544659536,12.303195270643858,9.580909808668096,7.233247017570524
2019-02-20,10.85231197016636,12.103404874849828,11.791929752643329,15.666160076939297,18.511274670978445,7.835056534390795,25.685783877546125,9.290720050362077,7.216249506688155
2019-02-21,10.434998974416247,14.478648200245678,7.419441276510658,8.010184362096949,8.437262108379974,15.237258867666323,10.114087506900015,9.630149526515106,7.6981247079388515
2019-02-22,9.448527685052637,18.050236508053786,9.705165388684648,8.642984712345696,8.802395153213324,10.982636672218355,12.639506247274223,11.057576834800875,7.631971687722065
2019-02-25,11.799395972799255,16.652260249702255,12.341491479655872,7.505015813625936,13.1208095068647,7.956192445316939,21.69334559545158,8.233049081078287,6.468664780294958
2019-02-26,16.343233025210843,10.016102445758838,15.72162032297714,7.7045497663667,8.197237768314535,14.634399866106056,8.792288865812425,10.692669802428314,7.602876445143919
2019-02-27,15.866399550227584,13.258049635612384,5.916127681800013,8.248512347256497,9.77919623476113,7.843854041557689,13.201601069403218,10.639231395561701,8.496456876743014
2019-02-28,15.078185317337997,22.913604549503177,14.021846558580945,11.361532841508751,18.224673740840387,22.936990717613053,41.55085856972051,15.869590412019505,11.565137118612757
2019-03-01,9.852342340342041,9.989849991400405,19.750926094925774,6.586936946366631,12.27412797427677,9.882133332618974,18.7271059027669,9.432343637245957,7.477362698515008
2019-03-04,10.386643457714404,8.373606002964918,20.23353863398172,8.067237563427385,10.85754987426925,13.155405083873386,11.151424453621766,11.175723037402808,5.058941545324518
2019-03-05,13.59113108208853,13.848577228645564,16.33648032078256,12.186254908198652,18.417679137017647,10.938085964624488,32.81386563363602,13.317757654877807,10.286872590989223
2019-03-06,6.178032531961101,11.286645161710409,10.767891221300873,14.092677117117333,10.26402265731586,8.256888850203548,14.336396702563162,7.952578828296803,7.892111454293653
2019-03-08,9.357035767930427,16.879827445582627,10.003248324875925,11.45372303185616,24.15064632838999,11.160431884576507,9.485299255724915,8.666455343347138,4.331564848172885
2019-03-11,14.6858648986191,17.076319403808665,8.47831685938998,13.513935835718016,14.045610115929044,12.211392095593542,14.530698250146983,9.480508881355485,9.013786615196787
2019-03-12,7.58110766977014,18.268100955010706,6.45064148141172,10.192890972269383,21.880928961192783,11.692312794083731,20.68590468426119,15.270562934841832,10.850636511531382
2019-03-13,9.317420871991757,17.57655329336783,9.402377781571971,7.615474105797512,14.136274496911398,7.565150548258188,6.327353326245302,12.502994301971581,7.22060554583029
2019-03-14,8.63740424279136,22.161939390890552,8.306284283357622,12.74252157102701,14.847361392936783,8.149170183312568,16.647063442657696,6.277883555454091,7.544245906879244
2019-03-15,8.709174165945676,20.396844830381106,10.825783320378044,12.720414129493761,11.659988084955298,5.416980266407696,18.08329629408517,9.796764310572561,7.955222099852262
2019-03-18,7.989534809145208,12.987687699409008,8.25915726907103,6.419513274749697,17.840442637906186,10.088087703529784,11.788530419610575,9.833851871985804,5.46743857777632
2019-03-19,11.602881534070281,16.06695425967997,15.002525568767469,8.01369641342213,9.688435148073637,6.145988993627515,11.68901619425302,5.9067232832320355,6.591568246751221
2019-03-20,12.616777079869534,9.533252328919883,4.7548791431384405,5.530378542043732,17.191898842231954,5.364130095350372,10.176242877161195,7.35786173348121,9.4144420773173
2019-03-21,18.44012335158088,20.5978218477869,10.86300601693595,7.288737734214536,10.948856571186127,7.971693051316627,10.520889702408613,10.793810292760751,4.453209046424879
2019-03-22,9.131428184354373,11.59677851211048,7.209110518543296,11.436198407008968,9.437487569717288,5.88417040130675,9.520898429112957,7.861806335911692,9.14566035258398
2019-03-25,15.890732454565404,13.675832386407189,22.83123310856951,10.762760221181033,12.25820870290038,9.661150371159312,21.596017365720847,16.330674491759765,15.807252711815629
2019-03-26,8.280857035623585,17.194346307584652,10.356628683948069,6.002026958300636,9.914204530347861,5.5855979500211985,10.40228578541387,9.699340999734064,9.806885027143124
2019-03-27,9.65442146930714,12.991260649406092,8.547237280644298,8.213652822460316,9.150194622304191,13.581573667963367,10.042307989026876,8.413165107821262,7.330070662402245
2019-03-28,11.100472359797548,24.310682532759127,6.256886499197939,10.240328152701807,16.686643915202122,4.909542170476568,10.653703894158737,7.223514687280582,6.590804789776317
2019-03-29,12.226572845882323,39.86090825930144,10.835947000590934,7.831093061165195,14.678121261993354,6.094901144179932,22.311094061486155,8.995870861452884,8.511537062060901
2019-04-01,9.580746706685746,14.803605144299055,8.059108555682771,6.5051387216141805,26.983973253575638,8.471460979038842,15.412802404587236,21.364510297273192,8.046414099514578
2019-04-02,21.691700480038666,16.992252734759187,7.040676861394113,9.42972889441553,7.457045024180335,10.688819779676233,16.735647927823276,9.32346324811501,8.976544557379746
2019-04-04,20.222442149779482,21.710167770072164,8.35639883635571,9.75103115767839,10.225576166045933,13.284941166602081,11.444020134536903,14.92235505377875,9.986562802398765
2019-04-05,10.956677738256735,10.161381651038667,8.20697758082933,7.261717245893211,9.163562483374326,14.367136421813592,14.678675446772804,10.849015991728159,7.481637560182652
2019-04-08,18.31999970328137,15.048695755088515,19.277380745253218,11.091157975489825,23.00828642568019,16.00135531090809,27.40854799089644,21.136144594827417,11.651483274207514
2019-04-09,9.559974162992495,19.452104519021624,7.97979002019377,10.007269158952845,14.157687214634674,10.058188906356952,28.3662720868336,17.32685428356553,11.497749596256352
2019-04-10,9.687236450837274,9.546662571867623,8.535189149994189,6.279903924893062,8.923892646858748,8.264418253899798,10.780328550633872,13.605079554482494,12.435879973809243
2019-04-11,6.80829053377557,19.219262281353526,12.32249726901697,9.8010118465588,8.108641949770675,12.968513310023672,20.141066678636452,13.213738474578973,11.037423465004375
2019-04-12,11.89315159727095,16.038842132485982,9.930705143162667,6.262180049960819,16.047077550019807,7.553964511505966,11.891255009500469,5.319602671253847,9.564963228808072
2019-04-15,7.272266706790644,16.060621986959305,12.097063320272081,6.553892783307741,6.800907861791024,7.1294017598507935,14.940732336083954,10.656838496288639,8.669283204973285
2019-04-16,6.417511851738523,10.941647389668047,8.146628085880188,7.732304303245573,11.813459330347754,5.364994124386943,25.38131837876812,24.746391590472573,4.409196477234058
2019-04-18,10.335001696853299,26.914445385941573,32.28928588377225,35.22474035476617,15.548414294053808,13.524841468750687,23.975296768923936,11.46015854439512,15.778622130641928
2019-04-22,18.964189891830614,24.941806642776097,29.678396586426224,11.777899594802104,17.005839056169094,7.37308497571031,35.563479358841455,19.565523055698662,10.46148153614716
2019-04-23,9.948702293441498,10.072215759705607,16.54129078766611,11.768667054353399,17.69814972037619,17.902637785990834,13.496210139222192,11.698997863754034,6.85179217920976
2019-04-24,20.302087002164278,21.439002684266573,11.346596566458572,6.171391290626993,12.45510724673548,7.3844531211346185,9.02857899364041,10.821452514904637,3.8684045569762273
2019-04-25,14.536321711719252,26.197767207491523,21.524943153814455,11.778093601995767,7.216312341343219,10.127856483261134,23.105082057414233,23.187415581997296,9.123461091890913
2019-04-26,8.970698877985283,10.051404324991196,10.749973326366645,18.219159832850284,21.558307399467168,6.231737437703658,19.6948015343572,13.3115940641703,6.756070125429857
2019-04-29,11.080332316781101,8.735624706527274,18.630037381754423,9.175716991751907,12.051808318283433,8.201163283606327,19.258172898305993,9.119828921980297,7.351516445555051
2019-04-30,10.591396171597575,10.858867876167725,13.062119360535121,7.402868324551576,18.475623689750794,14.516992947300974,9.26009890342394,8.565479057883659,11.433836043512319
2019-05-02,6.731325481362779,21.66532277736421,17.492383708147887,19.4524435841553,11.934807050950107,16.336148742111988,24.556836008468675,23.069276902182697,11.414509953955646
2019-05-03,14.856607505470764,36.98149064345204,16.10206066758953,13.837299585336341,18.548547934558048,17.663417021591087,13.56258869378692,23.44022338801835,11.080562649623191
2019-05-06,13.18769816882035,16.404155704479926,19.692708099227723,10.362944622259558,20.923071939539405,12.01140673778594,15.612450885772288,13.844057441586937,9.29130233109655
2019-05-07,11.889067525171972,14.543274743235251,9.551284041764664,6.442249573571147,13.150012717432299,8.050494714321538,19.415573481098992,8.693388440104327,4.575732415627858
2019-05-08,7.434996758571791,17.460173117470397,9.834879479810345,8.932881480336103,11.956376080564029,7.246676933369502,11.812414119821792,7.354190985345187,7.432839114233693
2019-05-09,15.257022142695062,22.412043584903834,10.254851812495152,8.42920625419829,17.73376654901286,19.405712342818777,22.431755667330222,17.904240877595413,15.854083674955413
2019-05-10,12.869798299273588,23.772866479575804,21.272125087964703,13.060075189385396,13.224373248863595,18.373180730633635,17.76927496851128,19.96237437173118,11.084092654754416
2019-05-13,21.484817185452705,24.87742867516322,14.949766474956919,13.151910645106874,22.850265135110483,23.89445393146783,20.172765642954644,30.743900355260923,12.109720509993105
2019-05-14,13.622969678448502,31.442854773769653,14.808477690989106,12.822122924128601,13.822216032403917,16.244032260511652,20.751060806674367,11.718982575462565,10.773951610306835
2019-05-15,13.445637759807315,33.338385682923274,20.338513992604945,20.064445097984756,34.07525181704869,21.178751818747635,26.1110657587756,24.620003267826856,14.413652151022841
2019-05-16,13.048007876168732,24.117505690294408,12.930572601069038,24.44724424772392,34.994183466608334,23.95588464327868,29.290757641812686,21.290578162139678,10.737335902767756
2019-05-17,14.872003138042022,18.24938460111587,19.203171061905564,26.149237782336154,22.495358616068994,15.907553996820287,26.33543669857315,11.451469254792903,8.163075966007323
2019-05-20,11.242318931756836,32.48325587483403,19.73246461443299,36.94695116664199,33.73694771160827,18.39176475242137,34.995063232964306,24.00557804888502,12.243730633788147
2019-05-21,11.755387864695034,21.790428193976137,13.514144618088194,12.68968994533505,20.652954420028383,17.6264596896808,17.752628754262183,15.539575749212636,11.642152696408079
2019-05-22,10.145530974783977,11.32944061287871,10.537483635326073,9.067481264455147,12.478334354372993,10.613169099905575,18.470231805874647,7.610108724208933,4.671158465844871
2019-05-23,9.336615971883035,17.68790880542,16.0598002427247,20.60176762062234,31.87619649249786,12.03162589147991,18.543578442475788,12.223177964593463,10.95175694577689
2019-05-24,5.516652402929811,11.322994065116273,7.29349554938145,14.43566775721338,17.50542075287998,12.950589471103086,17.116932206135072,10.283977550728121,7.251810485135765
2019-05-27,7.35446228436832,19.468331430476486,6.363344591101444,13.939572944706438,14.419622385751522,7.894246829748493,13.86006049281637,17.317643233934056,9.34412164305804
2019-05-28,9.998402563261433,12.142342234246362,16.47366020173656,16.853202917015444,24.99870898491939,11.849481758202158,18.849358455849146,13.568862184228783,9.421086631770843
2019-05-29,7.94055812412495,18.92532287306043,12.293624312875016,8.873711746047768,18.97789541801374,9.086147976908055,25.08433319401226,7.16164141078625,8.271909312523244
2019-05-31,10.250108664033268,31.020445933856756,21.42447134805032,19.36551856108666,24.110294755730685,8.391328139347127,26.342402238506324,10.139110157204536,5.58636770130358
2019-06-10,16.72896567320283,18.108715171890765,11.765555291120625,18.891621950094354,11.852392765097946,11.419964605767294,16.033786007197808,22.37251540487056,12.37424662337314
2019-06-11,4.78957873410309,13.729845249942155,12.630938350673187,10.107769859881705,11.459571194419205,10.754952815516504,23.786948082369427,10.503809549519174,7.557159030939865
2019-06-12,8.483681367866641,18.427709952745193,8.368579939627702,6.211025984707773,11.382941502294253,24.382788738216874,13.642985239921849,16.744774273548018,4.497545860829762
2019-06-13,10.478487579843534,17.098781642135076,10.536885719277713,7.57077763331913,10.588929274416337,5.996019228972224,13.862353199321584,22.90526834200663,4.094755501551856
2019-06-14,6.002159385644066,22.853741817808963,10.800033020624682,7.171723662541128,13.267325274390451,11.396362225627128,18.82515444358348,18.51093455094385,4.694778130931593
2019-06-17,14.457316054405547,23.633264999549947,15.203957286285544,10.482506192198226,10.457736268873173,14.137731024707417,9.124219406774625,11.034290169498137,17.867353121782976
2019-06-18,9.401245027627969,18.869660316683532,8.846308335084089,14.433439885727974,17.71696483662855,13.623416310534262,9.932959309930094,31.389123812455523,6.540167724457456
2019-06-19,20.517808208633483,17.44995826429448,5.235002008729298,6.848520724790282,14.634722014127814,11.299340183716028,12.583450370687085,25.401433852056314,5.477746827746131
2019-06-20,8.239888012120442,12.726541326445865,11.255016392517875,11.950318473124526,10.324998774622546,5.611726027864123,13.053352905176968,15.350727194334791,7.831605139064288
2019-06-21,12.461449057266714,19.19508841696,20.610064032045184,9.720545348695635,17.94151551198898,24.00600553915715,29.758986618996275,22.46507313638413,11.93613497234371
2019-06-24,29.45261443817675,13.01104743784635,10.982621520709811,5.687223038529798,12.35130309521047,5.1998903885450405,14.59870620580073,14.700700275275164,4.943325693265107
2019-06-25,24.40551658425254,9.919230851584791,9.827725172695658,7.807110827611033,8.083275812085985,46.612482642911985,16.43241109868876,12.841473414856349,5.885266187151337
2019-06-26,31.051148945826824,11.569216663527868,7.257941390421039,5.295777565699609,13.932854129041377,25.786297699828193,15.397426693086766,8.646699638132512,4.271510681549709
2019-06-27,32.47817409451717,21.708230772727287,4.872957061143274,7.166053407301753,14.354176509878592,13.623652875441419,19.865445877717786,12.410723039492177,4.611864373245318
2019-06-28,10.57851056407024,16.62912326116131,7.959344704428693,4.928161764699062,11.264871413090793,9.667298957243876,11.988596653207093,11.586532923059758,11.339142898381214
2019-07-01,21.481280927861164,13.82810106449139,15.241926975530063,5.433234015131997,12.245821398940793,12.333668680639848,20.085000356537503,8.342201617050058,6.298339450083228
2019-07-02,13.292664057815157,16.812258249995402,12.73724499796125,5.998394086479807,13.129821267258619,10.658777551611502,14.878964412510811,9.87271958669388,4.18210018238591
2019-07-03,15.071616697934484,16.361536141431436,8.708517226040351,6.10803360946628,9.897546962146476,33.54567394534857,17.925175490378297,12.396017108225545,5.117056963221904
2019-07-04,9.652460567062388,12.233396208062018,5.880381239149076,5.528746485533631,16.352771864422287,7.436985613637244,8.530222111127038,8.196569736467929,6.267357011171598
2019-07-05,10.291404489833791,10.635428480472793,14.778354124094568,9.648871718648685,5.897209934176557,11.619648202250035,12.131127412407997,12.364412192076461,4.027522905248617
2019-07-08,6.840581295087507,19.07043866244788,12.311629213080531,7.186745549855826,13.120092318613565,12.714682629981583,17.43322391458272,11.770668489365175,10.704569988490066
2019-07-09,13.439336405125502,17.281438429228785,7.9837612607927415,10.488150237867107,11.171954560292294,13.594557554452171,11.356054095441344,11.178929410193366,7.46168274951915
2019-07-10,14.955535106763811,16.18311328525897,5.62607655837339,7.223471874529075,8.586600442936918,5.041080017284227,16.36138760018515,9.024764247601478,4.5977555582117535
2019-07-11,11.352054952189974,20.836874017981593,11.044210844715876,4.708222000917217,7.2363550952167195,9.91494926276365,8.67951794216071,7.539194053158904,6.968814474860688
2019-07-12,18.01762300565558,13.204357249499079,18.337861351594118,3.936151630861656,17.475740069011827,16.97150969604356,10.861182957797464,16.100096501145725,3.8828546337159784
2019-07-15,13.175614556561491,10.643002800684911,7.935081749080197,6.895516118762292,11.113871553092194,9.29022712217344,11.569345831727414,12.467262799579544,4.829376372383434
2019-07-16,9.208402382912304,15.94033552105165,4.939203571315429,7.0899273904642595,10.860134016867482,7.022152211720462,9.57906367564642,14.493013484836235,6.176466338857139
2019-07-17,7.608468315589617,8.619092771177197,8.722358750222705,5.850155853788543,8.63809889707019,8.890029573186931,31.40719024600153,8.804209442452661,5.6675445292902
2019-07-18,9.84385767635183,19.7410831317882,10.117393828257306,6.268215318948335,7.177186549633436,13.566040878845945,13.487377657713495,9.17967296002193,13.163983061106018
2019-07-19,6.81552551611956,21.881754046426273,11.134186008372685,6.346571508818707,4.866450663500548,10.5960212790529,15.57668040671188,11.32280183585653,3.481794344955914
2019-07-22,12.309219837812744,9.02605349612139,11.925483017400062,6.784896841891046,10.074257305376024,7.480168553869476,12.863723473320585,13.805117716917046,13.148583076656376
2019-07-23,8.889144495221995,10.728655789340156,8.653151288486152,8.371194428174382,26.891109022359654,9.902141564975137,8.211521628589281,16.460979917570032,9.814998880814855
2019-07-24,8.385240407715925,9.149231688440668,7.017247856304326,7.978780027344387,17.04446972660005,9.745124688694112,8.589315842495594,11.771423416673443,5.17681105304542
2019-07-25,7.175650201854032,15.396434842245773,11.007966231799319,7.315104409890609,15.742358467190476,9.035990052399274,12.787919881560248,12.574073005263026,6.911846237407386
2019-07-26,12.40728659923508,18.53491312993825,30.496592072045797,5.392688886638399,15.027447291180474,10.880131760879044,13.199189753981672,14.102812660946368,6.462718196087181
2019-07-29,8.262837178288,17.528554801084372,23.261643157732177,8.34005191384887,13.928007515751831,8.996936764895265,10.688924623770992,9.713128982803294,14.308278890533796
2019-07-30,12.819336770376024,13.435183470030083,15.877798784436377,10.854158797190564,14.274781169441836,15.975967492882399,10.716317417821516,12.648986439907944,8.663922978028623
2019-07-31,14.46320882823972,26.74249530481016,16.83745173973308,5.5088866631263125,10.124000715139433,13.206916288627617,21.786875579277268,16.553854344707574,11.89139422806909
2019-08-01,11.269402814982566,9.371719331084787,22.900207523553433,8.326353100899984,7.567294864126442,14.901661556826648,10.598659739787013,13.909376127656964,10.618430484092785
2019-08-02,11.619784230745672,10.96422910991329,12.533878494481318,6.993032278389845,8.751899446017918,10.852804137532678,17.756781989796085,10.410879007993943,8.132375075957466
2019-08-05,16.78912583861034,29.049302769282576,17.102521333770206,26.92655926515057,29.27523224207021,14.251093344898536,15.451124243426428,19.570156091631254,19.573575317385075
2019-08-06,13.770385430092395,35.23128829598776,24.876008081929054,22.402686682050994,28.288632924974156,28.654316024806953,20.27828068956932,30.349770292746804,14.854721617493336
2019-08-07,8.836115482445589,11.14929144748058,21.21554219517165,15.345485742099674,15.236239814861952,15.791640204298513,13.036220516578547,12.989856247235455,8.868641738753622
2019-08-08,22.835918684886156,32.1929307041918,7.927577537370907,11.03289052692641,10.218716388425891,20.45879193550823,24.755612165622505,14.377185183441169,8.04477093097282
2019-08-09,16.20382229616663,12.755658487419923,8.89576766911732,8.224689980542838,11.041706205357697,10.734041342233784,21.594092395557144,8.160083783978358,7.166916566959312
2019-08-12,13.359198727909078,9.879515743085406,13.763607065888472,13.473082058639498,12.202851540983767,16.976050620718215,14.600007939464982,14.266917782216465,14.49940964797406
2019-08-13,37.38809319819747,20.75885409696149,13.935752985438073,7.361746597962076,11.189443749551828,10.192143086966013,18.74053167549642,9.785945636041664,4.850243287289711
2019-08-14,17.709937327863496,8.9664646365787,10.855185438289821,8.378010588484017,5.225668997438437,9.150553763567565,18.203137071384578,16.314966671008857,4.531886993110151
2019-08-15,14.03610471043365,40.91352049227911,16.653592891382722,14.043399162826878,13.342497601261785,11.669388405385027,15.82436935620768,22.97114745764847,7.608016485282902
2019-08-16,26.61655552337381,11.177813049606568,25.78108036688997,7.775048785730005,13.487313219740885,25.92859083684128,11.895698559932079,20.75556489745552,11.198838130749667
2019-08-19,15.246336615883541,10.568533003943113,12.866389931182479,7.168040154438094,9.44114028278616,11.76467845142752,23.30046536215238,10.221735875449484,8.510313332360269
2019-08-20,19.415986227652425,8.27695976247829,10.69529486405468,13.482936961366477,11.366379445110613,8.276209539099415,15.332833387714064,8.075415967870848,5.885147189225791
2019-08-21,18.3884774252629,12.272370175458116,10.85461258613432,12.58874453512524,13.476630680287688,15.539512154588916,18.302303150793783,14.31876135874501,6.888020886540408
2019-08-22,22.234371543124958,12.610037527802062,9.224371230834498,14.535494603175621,11.784391148954185,14.579024743419597,16.860794910681317,26.739863918619644,11.995061524219803
2019-08-23,15.578769832103264,11.740124196340282,8.459070233726226,8.539083640682609,11.962248524123423,17.199038414251476,33.47571123443759,11.404415332714743,6.2026579809543385
2019-08-26,36.27047391673687,12.183640500711777,16.658759218306333,15.119587549599107,18.054765106104448,9.219868084767922,24.071856245081786,9.239627050949863,10.05605780226948
2019-08-27,15.95413700804823,27.194336863226205,12.518206566109319,14.36252406407795,12.473565688408613,8.059811416915094,14.892344357465728,18.253483836170197,5.187485520187057
2019-08-28,11.248759290931844,15.446248321599226,9.065040622658344,8.48302509681245,16.046495965540643,10.20777413874591,19.284123853326346,20.203689614907468,8.413502275398423
2019-08-29,13.501731515618962,15.588614528933665,12.108660959666736,6.976188532722507,13.486371369828564,9.763654124534717,9.268813611626243,15.246961378054571,8.9736330252324
2019-08-30,8.370477895744708,7.786530703395426,14.985661921687878,9.936862800826106,9.399618523325195,9.705069324073145,31.186860598379983,19.19273519663236,8.296832780683967
2019-09-02,17.514186499005774,15.328475988725309,21.56430053570208,9.284664671795714,10.062992066738547,16.67966146667447,20.904997632296897,14.706638827237697,7.015162335773787
